question,correct_answers
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 3.749190389 ± 0.918942246,3.7 ± 0.9;3.7±0.9;3.7e0 ± 9e-1;3.7e0±9e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.363847647 ± 0.155728024,0.4 ± 0.2;0.4±0.2;4e-1 ± 2e-1;4e-1±2e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 1.167961516 ± 0.008384971,1.168 ± 0.008;1.168±0.008;1.168e0 ± 8e-3;1.168e0±8e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.143123979 ± 0.024191649,0.14 ± 0.02;0.14±0.02;1.4e-1 ± 2e-2;1.4e-1±2e-2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.035310319 ± 0.008654707,0.035 ± 0.009;0.035±0.009;3.5e-2 ± 9e-3;3.5e-2±9e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.459432130 ± 0.285145301,0.5 ± 0.3;0.5±0.3;5e-1 ± 3e-1;5e-1±3e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.732529212 ± 0.085384760,0.73 ± 0.09;0.73±0.09;7.3e-1 ± 9e-2;7.3e-1±9e-2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 4.734120275 ± 0.664497773,4.7 ± 0.7;4.7±0.7;4.7e0 ± 7e-1;4.7e0±7e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 12.035010042 ± 0.003047478,12.035 ± 0.003;12.035±0.003;1.2035e1 ± 3e-3;1.2035e1±3e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 634.712319273 ± 42.367795094,630 ± 40;630±40;6.3e2 ± 4e1;6.3e2±4e1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.022146141 ± 0.007871300,0.022 ± 0.008;0.022±0.008;2.2e-2 ± 8e-3;2.2e-2±8e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 4.734120275 ± 0.009255940,4.734 ± 0.009;4.734±0.009;4.734e0 ± 9e-3;4.734e0±9e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.013889752 ± 0.000022552,0.01389 ± 0.00002;0.01389±0.00002;1.389e-2 ± 2e-5;1.389e-2±2e-5
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 398.082735412 ± 15.217236772,4.0e2 ± 20;4.0e2±20;4.0e2 ± 2e1;4.0e2±2e1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.011000000 ± 0.000734263,0.0110 ± 0.0007;0.0110±0.0007;1.10e-2 ± 7e-4;1.10e-2±7e-4
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 1.474790480 ± 0.018488421,1.47 ± 0.02;1.47±0.02;1.47e0 ± 2e-2;1.47e0±2e-2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 1012.000000000 ± 521.586739674,1.0e3 ± 500;1.0e3±500;1.0e3 ± 5e2;1.0e3±5e2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.013889752 ± 0.005944861,0.014 ± 0.006;0.014±0.006;1.4e-2 ± 6e-3;1.4e-2±6e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.056299590 ± 0.000024894,0.05630 ± 0.00002;0.05630±0.00002;5.630e-2 ± 2e-5;5.630e-2±2e-5
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.180723319 ± 0.000079911,0.18072 ± 0.00008;0.18072±0.00008;1.8072e-1 ± 8e-5;1.8072e-1±8e-5
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.035310319 ± 0.001120896,0.0353 ± 0.0011;0.0353±0.0011;3.53e-2 ± 1.1e-3;3.53e-2±1.1e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 1.474790480 ± 1.327311432,1.5 ± 1.3;1.5±1.3;1.5e0 ± 1.3e0;1.5e0±1.3e0
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.143123979 ± 0.050869888,0.14 ± 0.05;0.14±0.05;1.4e-1 ± 5e-2;1.4e-1±5e-2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.580127103 ± 0.006039400,0.580 ± 0.006;0.580±0.006;5.80e-1 ± 6e-3;5.80e-1±6e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 1012.000000000 ± 1.643095905,1012 ± 2;1012±2;1.012e3 ± 2e0;1.012e3±2e0
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 801.454220217 ± 0.116218796,801.45 ± 0.12;801.45±0.12;8.0145e2 ± 1.2e-1;8.0145e2±1.2e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 19.188898329 ± 9.889994978,19 ± 10.;19±10.;1.9e1 ± 9.9e0;1.9e1±9.9e0
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 634.712319273 ± 89.090453557,630 ± 90;630±90;6.3e2 ± 9e1;6.3e2±9e1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.035310319 ± 0.000008941,0.035310 ± 0.000009;0.035310±0.000009;3.5310e-2 ± 9e-6;3.5310e-2±9e-6
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 19.188898329 ± 0.883306291,19.2 ± 0.9;19.2±0.9;1.92e1 ± 9e-1;1.92e1±9e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.017538654 ± 0.000462340,0.0175 ± 0.0005;0.0175±0.0005;1.75e-2 ± 5e-4;1.75e-2±5e-4
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 7.548190846 ± 0.007018249,7.548 ± 0.007;7.548±0.007;7.548e0 ± 7e-3;7.548e0±7e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 249.671952822 ± 0.110397788,249.67 ± 0.11;249.67±0.11;2.4967e2 ± 1.1e-1;2.4967e2±1.1e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.056299590 ± 0.000036099,0.05630 ± 0.00004;0.05630±0.00004;5.630e-2 ± 4e-5;5.630e-2±4e-5
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.071089756 ± 0.053131332,0.07 ± 0.05;0.07±0.05;7e-2 ± 5e-2;7e-2±5e-2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 1012.000000000 ± 433.139424388,1.0e3 ± 400;1.0e3±400;1.0e3 ± 4e2;1.0e3±4e2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 124.012191124 ± 0.045536135,124.01 ± 0.05;124.01±0.05;1.2401e2 ± 5e-2;1.2401e2±5e-2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.011000000 ± 0.000010228,0.011000 ± 0.000010;0.011000±0.000010;1.1000e-2 ± 1.0e-5;1.1000e-2±1.0e-5
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 5.977795859 ± 0.000597780,5.9778 ± 0.0006;5.9778±0.0006;5.9778e0 ± 6e-4;5.9778e0±6e-4
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.363847647 ± 0.003787828,0.364 ± 0.004;0.364±0.004;3.64e-1 ± 4e-3;3.64e-1±4e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 315.261944952 ± 4.759264832,315 ± 5;315±5;3.15e2 ± 5e0;3.15e2±5e0
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.732529212 ± 0.000323903,0.7325 ± 0.0003;0.7325±0.0003;7.325e-1 ± 3e-4;7.325e-1±3e-4
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.022146141 ± 0.000003211,0.022146 ± 0.000003;0.022146±0.000003;2.2146e-2 ± 3e-6;2.2146e-2±3e-6
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 24.229911852 ± 0.365780169,24.2 ± 0.4;24.2±0.4;2.42e1 ± 4e-1;2.42e1±4e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.089765368 ± 0.001965055,0.090 ± 0.002;0.090±0.002;9.0e-2 ± 2e-3;9.0e-2±2e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.017538654 ± 0.000003063,0.017539 ± 0.000003;0.017539±0.000003;1.7539e-2 ± 3e-6;1.7539e-2±3e-6
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 2.351440047 ± 0.002632805,2.351 ± 0.003;2.351±0.003;2.351e0 ± 3e-3;2.351e0±3e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.056299590 ± 0.006562369,0.056 ± 0.007;0.056±0.007;5.6e-2 ± 7e-3;5.6e-2±7e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 634.712319273 ± 51.019322801,630 ± 50;630±50;6.3e2 ± 5e1;6.3e2±5e1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 15.196663584 ± 0.482405086,15.2 ± 0.5;15.2±0.5;1.52e1 ± 5e-1;1.52e1±5e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 48.781731489 ± 0.507841139,48.8 ± 0.5;48.8±0.5;4.88e1 ± 5e-1;4.88e1±5e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 12.035010042 ± 8.994771594,12 ± 9;12±9;1.2e1 ± 9e0;1.2e1±9e0
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.143123979 ± 0.002160632,0.143 ± 0.002;0.143±0.002;1.43e-1 ± 2e-3;1.43e-1±2e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 398.082735412 ± 12.636795906,398 ± 13;398±13;3.98e2 ± 1.3e1;3.98e2±1.3e1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.228200182 ± 0.046448092,0.23 ± 0.05;0.23±0.05;2.3e-1 ± 5e-2;2.3e-1±5e-2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 249.671952822 ± 224.704757540,200 ± 200;200±200;2e2 ± 2e2;2e2±2e2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.027964036 ± 0.001550101,0.028 ± 0.002;0.028±0.002;2.8e-2 ± 2e-3;2.8e-2±2e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 12.035010042 ± 0.667124001,12.0 ± 0.7;12.0±0.7;1.20e1 ± 7e-1;1.20e1±7e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.180723319 ± 0.003285348,0.181 ± 0.003;0.181±0.003;1.81e-1 ± 3e-3;1.81e-1±3e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.143123979 ± 0.016682757,0.14 ± 0.02;0.14±0.02;1.4e-1 ± 2e-2;1.4e-1±2e-2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.071089756 ± 0.005714323,0.071 ± 0.006;0.071±0.006;7.1e-2 ± 6e-3;7.1e-2±6e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 502.660935677 ± 7.588281910,503 ± 8;503±8;5.03e2 ± 8e0;5.03e2±8e0
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 502.660935677 ± 13.250734035,503 ± 13;503±13;5.03e2 ± 1.3e1;5.03e2±1.3e1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.459432130 ± 0.003298332,0.459 ± 0.003;0.459±0.003;4.59e-1 ± 3e-3;4.59e-1±3e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.363847647 ± 0.003787828,0.364 ± 0.004;0.364±0.004;3.64e-1 ± 4e-3;3.64e-1±4e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 1012.000000000 ± 0.121865097,1012.00 ± 0.12;1012.00±0.12;1.01200e3 ± 1.2e-1;1.01200e3±1.2e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.035310319 ± 0.012550182,0.035 ± 0.013;0.035±0.013;3.5e-2 ± 1.3e-2;3.5e-2±1.3e-2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 502.660935677 ± 6.301510005,503 ± 6;503±6;5.03e2 ± 6e0;5.03e2±6e0
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.071089756 ± 0.025267100,0.07 ± 0.03;0.07±0.03;7e-2 ± 3e-2;7e-2±3e-2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.180723319 ± 0.000743003,0.1807 ± 0.0007;0.1807±0.0007;1.807e-1 ± 7e-4;1.807e-1±7e-4
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 24.229911852 ± 15.038228871,20 ± 20;20±20;2e1 ± 2e1;2e1±2e1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 1012.000000000 ± 0.121865097,1012.00 ± 0.12;1012.00±0.12;1.01200e3 ± 1.2e-1;1.01200e3±1.2e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.035310319 ± 0.010422003,0.035 ± 0.010;0.035±0.010;3.5e-2 ± 1.0e-2;3.5e-2±1.0e-2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.180723319 ± 0.000894725,0.1807 ± 0.0009;0.1807±0.0009;1.807e-1 ± 9e-4;1.807e-1±9e-4
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 249.671952822 ± 0.091677243,249.67 ± 0.09;249.67±0.09;2.4967e2 ± 9e-2;2.4967e2±9e-2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.011000000 ± 0.002238951,0.011 ± 0.002;0.011±0.002;1.1e-2 ± 2e-3;1.1e-2±2e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.035310319 ± 0.000145170,0.03531 ± 0.00015;0.03531±0.00015;3.531e-2 ± 1.5e-4;3.531e-2±1.5e-4
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 398.082735412 ± 8.714436666,398 ± 9;398±9;3.98e2 ± 9e0;3.98e2±9e0
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 12.035010042 ± 0.003047478,12.035 ± 0.003;12.035±0.003;1.2035e1 ± 3e-3;1.2035e1±3e-3
