question,correct_answers,question_type
110 ± 40 ÷ 320 ± 50 = ?<br>Use the ± symbol in your answer.,0.34 ± 0.14;0.34±0.14;3.4e-1 ± 1.4e-1;3.4e-1±1.4e-1,short_answer
2.1 ± 1.0 ÷ 1.7 ± 0.8 = ?<br>Use the ± symbol in your answer.,1.2 ± 0.8;1.2±0.8;1.2e0 ± 8e-1;1.2e0±8e-1,short_answer
0.0115 ± 0.0006 × 0.0020 ± 0.0007 = ?<br>Use the ± symbol in your answer.,0.000023 ± 0.000008;0.000023±0.000008;2.3e-5 ± 8e-6;2.3e-5±8e-6,short_answer
2.3e3 ± 8e2 - 8.9e3 ± 1.2e3 = ?<br>Use the ± symbol in your answer.,-6600 ± 1400;-6600±1400;-6.6e3 ± 1.4e3;-6.6e3±1.4e3,short_answer
3.2 ± 0.8 + 0.9 ± 0.3 = ?<br>Use the ± symbol in your answer.,4.1 ± 0.9;4.1±0.9;4.1e0 ± 9e-1;4.1e0±9e-1,short_answer
1.0e2 ± 30 + 75 ± 5 = ?<br>Use the ± symbol in your answer.,180 ± 30;180±30;1.8e2 ± 3e1;1.8e2±3e1,short_answer
270 ± 50 ÷ 30 ± 20 = ?<br>Use the ± symbol in your answer.,9 ± 6;9±6;9e0 ± 6e0;9e0±6e0,short_answer
0.60 ± 0.06 - 0.505 ± 0.006 = ?<br>Use the ± symbol in your answer.,0.09 ± 0.06;0.09±0.06;9e-2 ± 6e-2;9e-2±6e-2,short_answer
0.154 ± 0.006 ÷ 0.08 ± 0.04 = ?<br>Use the ± symbol in your answer.,1.9 ± 1.0;1.9±1.0;1.9e0 ± 1.0e0;1.9e0±1.0e0,short_answer
0.30 ± 0.09 ÷ 0.031 ± 0.010 = ?<br>Use the ± symbol in your answer.,10. ± 4;10.±4;1.0e1 ± 4e0;1.0e1±4e0,short_answer
900 ± 500 ÷ 8e3 ± 2e3 = ?<br>Use the ± symbol in your answer.,0.11 ± 0.07;0.11±0.07;1.1e-1 ± 7e-2;1.1e-1±7e-2,short_answer
50 ± 20 ÷ 180 ± 50 = ?<br>Use the ± symbol in your answer.,0.28 ± 0.14;0.28±0.14;2.8e-1 ± 1.4e-1;2.8e-1±1.4e-1,short_answer
130 ± 60 ÷ 600 ± 300 = ?<br>Use the ± symbol in your answer.,0.22 ± 0.15;0.22±0.15;2.2e-1 ± 1.5e-1;2.2e-1±1.5e-1,short_answer
7.7e3 ± 1.4e3 × 1.0e4 ± 4e3 = ?<br>Use the ± symbol in your answer.,8e7 ± 3e7;8e7±3e7;8e7 ± 3e7;8e7±3e7,short_answer
0.60 ± 0.04 + 5 ± 2 = ?<br>Use the ± symbol in your answer.,6 ± 2;6±2;6e0 ± 2e0;6e0±2e0,short_answer
8e3 ± 4e3 ÷ 1.12e4 ± 1.4e3 = ?<br>Use the ± symbol in your answer.,0.7 ± 0.4;0.7±0.4;7e-1 ± 4e-1;7e-1±4e-1,short_answer
31.4 ± 1.1 - 3.3 ± 1.2 = ?<br>Use the ± symbol in your answer.,28 ± 2;28±2;2.8e1 ± 2e0;2.8e1±2e0,short_answer
0.15 ± 0.06 × 0.21 ± 0.02 = ?<br>Use the ± symbol in your answer.,0.032 ± 0.013;0.032±0.013;3.2e-2 ± 1.3e-2;3.2e-2±1.3e-2,short_answer
6e3 ± 3e3 - 2.2e4 ± 9e3 = ?<br>Use the ± symbol in your answer.,-16000 ± 9000;-16000±9000;-1.6e4 ± 9e3;-1.6e4±9e3,short_answer
720 ± 130 ÷ 180 ± 40 = ?<br>Use the ± symbol in your answer.,4.0 ± 1.1;4.0±1.1;4.0e0 ± 1.1e0;4.0e0±1.1e0,short_answer
0.5 ± 0.2 ÷ 4.6 ± 1.2 = ?<br>Use the ± symbol in your answer.,0.11 ± 0.05;0.11±0.05;1.1e-1 ± 5e-2;1.1e-1±5e-2,short_answer
1.9e3 ± 7e2 + 1.8e3 ± 6e2 = ?<br>Use the ± symbol in your answer.,3700 ± 900;3700±900;3.7e3 ± 9e2;3.7e3±9e2,short_answer
160 ± 50 + 60 ± 30 = ?<br>Use the ± symbol in your answer.,220 ± 60;220±60;2.2e2 ± 6e1;2.2e2±6e1,short_answer
0.06 ± 0.02 ÷ 0.0166 ± 0.0013 = ?<br>Use the ± symbol in your answer.,3.6 ± 1.2;3.6±1.2;3.6e0 ± 1.2e0;3.6e0±1.2e0,short_answer
230 ± 30 ÷ 25 ± 7 = ?<br>Use the ± symbol in your answer.,9 ± 3;9±3;9e0 ± 3e0;9e0±3e0,short_answer
33 ± 11 - 63 ± 3 = ?<br>Use the ± symbol in your answer.,-30. ± 11;-30.±11;-3.0e1 ± 1.1e1;-3.0e1±1.1e1,short_answer
0.32 ± 0.12 ÷ 0.14 ± 0.02 = ?<br>Use the ± symbol in your answer.,2.3 ± 0.9;2.3±0.9;2.3e0 ± 9e-1;2.3e0±9e-1,short_answer
1.3e3 ± 5e2 - 190 ± 60 = ?<br>Use the ± symbol in your answer.,1100 ± 500;1100±500;1.1e3 ± 5e2;1.1e3±5e2,short_answer
31 ± 14 ÷ 23 ± 10. = ?<br>Use the ± symbol in your answer.,1.3 ± 0.8;1.3±0.8;1.3e0 ± 8e-1;1.3e0±8e-1,short_answer
4 ± 2 + 36 ± 7 = ?<br>Use the ± symbol in your answer.,40. ± 7;40.±7;4.0e1 ± 7e0;4.0e1±7e0,short_answer
0.12 ± 0.06 × 0.13 ± 0.02 = ?<br>Use the ± symbol in your answer.,0.016 ± 0.008;0.016±0.008;1.6e-2 ± 8e-3;1.6e-2±8e-3,short_answer
20. ± 7 ÷ 80 ± 30 = ?<br>Use the ± symbol in your answer.,0.25 ± 0.13;0.25±0.13;2.5e-1 ± 1.3e-1;2.5e-1±1.3e-1,short_answer
2.5e3 ± 3e2 × 5.2e3 ± 5e2 = ?<br>Use the ± symbol in your answer.,1.3e7 ± 2e6;1.3e7±2e6;1.3e7 ± 2e6;1.3e7±2e6,short_answer
0.3 ± 0.2 × 2.21 ± 0.03 = ?<br>Use the ± symbol in your answer.,0.7 ± 0.4;0.7±0.4;7e-1 ± 4e-1;7e-1±4e-1,short_answer
180 ± 20 ÷ 163 ± 2 = ?<br>Use the ± symbol in your answer.,1.10 ± 0.12;1.10±0.12;1.10e0 ± 1.2e-1;1.10e0±1.2e-1,short_answer
0.08 ± 0.02 - 0.6 ± 0.2 = ?<br>Use the ± symbol in your answer.,-0.5 ± 0.2;-0.5±0.2;-5e-1 ± 2e-1;-5e-1±2e-1,short_answer
0.104 ± 0.003 ÷ 0.028 ± 0.006 = ?<br>Use the ± symbol in your answer.,3.7 ± 0.8;3.7±0.8;3.7e0 ± 8e-1;3.7e0±8e-1,short_answer
0.7 ± 0.3 × 0.096 ± 0.014 = ?<br>Use the ± symbol in your answer.,0.07 ± 0.03;0.07±0.03;7e-2 ± 3e-2;7e-2±3e-2,short_answer
0.6 ± 0.2 - 0.141 ± 0.009 = ?<br>Use the ± symbol in your answer.,0.5 ± 0.2;0.5±0.2;5e-1 ± 2e-1;5e-1±2e-1,short_answer
3.4e3 ± 1.3e3 × 2.3e4 ± 4e3 = ?<br>Use the ± symbol in your answer.,8e7 ± 3e7;8e7±3e7;8e7 ± 3e7;8e7±3e7,short_answer
40. ± 14 + 150 ± 40 = ?<br>Use the ± symbol in your answer.,190 ± 40;190±40;1.9e2 ± 4e1;1.9e2±4e1,short_answer
1.3e3 ± 3e2 - 5e3 ± 3e3 = ?<br>Use the ± symbol in your answer.,-4000 ± 3000;-4000±3000;-4e3 ± 3e3;-4e3±3e3,short_answer
0.019 ± 0.002 ÷ 0.0032 ± 0.0014 = ?<br>Use the ± symbol in your answer.,6 ± 3;6±3;6e0 ± 3e0;6e0±3e0,short_answer
95 ± 2 - 13.1 ± 0.7 = ?<br>Use the ± symbol in your answer.,82 ± 2;82±2;8.2e1 ± 2e0;8.2e1±2e0,short_answer
0.060 ± 0.005 + 0.33 ± 0.04 = ?<br>Use the ± symbol in your answer.,0.39 ± 0.04;0.39±0.04;3.9e-1 ± 4e-2;3.9e-1±4e-2,short_answer
0.014 ± 0.006 ÷ 0.07 ± 0.02 = ?<br>Use the ± symbol in your answer.,0.20 ± 0.10;0.20±0.10;2.0e-1 ± 1.0e-1;2.0e-1±1.0e-1,short_answer
150 ± 70 - 130 ± 30 = ?<br>Use the ± symbol in your answer.,20 ± 80;20±80;2e1 ± 8e1;2e1±8e1,short_answer
0.8 ± 0.3 ÷ 0.211 ± 0.009 = ?<br>Use the ± symbol in your answer.,3.8 ± 1.4;3.8±1.4;3.8e0 ± 1.4e0;3.8e0±1.4e0,short_answer
2.8e3 ± 9e2 - 4e3 ± 2e3 = ?<br>Use the ± symbol in your answer.,-1000 ± 2000;-1000±2000;-1e3 ± 2e3;-1e3±2e3,short_answer
120 ± 20 ÷ 810 ± 90 = ?<br>Use the ± symbol in your answer.,0.15 ± 0.03;0.15±0.03;1.5e-1 ± 3e-2;1.5e-1±3e-2,short_answer
400 ± 200 + 140 ± 40 = ?<br>Use the ± symbol in your answer.,500 ± 200;500±200;5e2 ± 2e2;5e2±2e2,short_answer
0.14 ± 0.05 - 0.034 ± 0.003 = ?<br>Use the ± symbol in your answer.,0.11 ± 0.05;0.11±0.05;1.1e-1 ± 5e-2;1.1e-1±5e-2,short_answer
700 ± 200 - 590 ± 90 = ?<br>Use the ± symbol in your answer.,100 ± 200;100±200;1e2 ± 2e2;1e2±2e2,short_answer
3 ± 2 - 2.6 ± 0.7 = ?<br>Use the ± symbol in your answer.,0. ± 2;0.±2;0e0 ± 2e0;0e0±2e0,short_answer
0.8 ± 0.2 + 6.6 ± 0.4 = ?<br>Use the ± symbol in your answer.,7.4 ± 0.4;7.4±0.4;7.4e0 ± 4e-1;7.4e0±4e-1,short_answer
180 ± 60 ÷ 490 ± 90 = ?<br>Use the ± symbol in your answer.,0.37 ± 0.14;0.37±0.14;3.7e-1 ± 1.4e-1;3.7e-1±1.4e-1,short_answer
140 ± 50 + 21 ± 8 = ?<br>Use the ± symbol in your answer.,160 ± 50;160±50;1.6e2 ± 5e1;1.6e2±5e1,short_answer
920 ± 110 + 4e3 ± 2e3 = ?<br>Use the ± symbol in your answer.,5000 ± 2000;5000±2000;5e3 ± 2e3;5e3±2e3,short_answer
4.3e3 ± 4e2 - 1.3e4 ± 4e3 = ?<br>Use the ± symbol in your answer.,-9000 ± 4000;-9000±4000;-9e3 ± 4e3;-9e3±4e3,short_answer
0.21 ± 0.10 × 0.05 ± 0.02 = ?<br>Use the ± symbol in your answer.,0.011 ± 0.007;0.011±0.007;1.1e-2 ± 7e-3;1.1e-2±7e-3,short_answer
1.2e3 ± 3e2 × 3.0e3 ± 3e2 = ?<br>Use the ± symbol in your answer.,3.6e6 ± 1.0e6;3.6e6±1.0e6;3.6e6 ± 1.0e6;3.6e6±1.0e6,short_answer
1.5e3 ± 4e2 - 4e3 ± 2e3 = ?<br>Use the ± symbol in your answer.,-3000 ± 2000;-3000±2000;-3e3 ± 2e3;-3e3±2e3,short_answer
0.037 ± 0.011 + 0.167 ± 0.011 = ?<br>Use the ± symbol in your answer.,0.20 ± 0.02;0.20±0.02;2.0e-1 ± 2e-2;2.0e-1±2e-2,short_answer
0.35 ± 0.11 ÷ 0.173 ± 0.011 = ?<br>Use the ± symbol in your answer.,2.0 ± 0.6;2.0±0.6;2.0e0 ± 6e-1;2.0e0±6e-1,short_answer
6 ± 2 × 59 ± 4 = ?<br>Use the ± symbol in your answer.,350 ± 120;350±120;3.5e2 ± 1.2e2;3.5e2±1.2e2,short_answer
0.26 ± 0.02 - 0.18 ± 0.08 = ?<br>Use the ± symbol in your answer.,0.08 ± 0.08;0.08±0.08;8e-2 ± 8e-2;8e-2±8e-2,short_answer
60 ± 20 + 31 ± 4 = ?<br>Use the ± symbol in your answer.,90 ± 20;90±20;9e1 ± 2e1;9e1±2e1,short_answer
0.063 ± 0.004 + 0.100 ± 0.005 = ?<br>Use the ± symbol in your answer.,0.163 ± 0.006;0.163±0.006;1.63e-1 ± 6e-3;1.63e-1±6e-3,short_answer
4e3 ± 2e3 - 400 ± 200 = ?<br>Use the ± symbol in your answer.,4000 ± 2000;4000±2000;4e3 ± 2e3;4e3±2e3,short_answer
0.110 ± 0.009 - 0.6 ± 0.2 = ?<br>Use the ± symbol in your answer.,-0.5 ± 0.2;-0.5±0.2;-5e-1 ± 2e-1;-5e-1±2e-1,short_answer
770 ± 20 × 370 ± 40 = ?<br>Use the ± symbol in your answer.,280000 ± 30000;280000±30000;2.8e5 ± 3e4;2.8e5±3e4,short_answer
0.230 ± 0.006 × 1.5 ± 0.2 = ?<br>Use the ± symbol in your answer.,0.35 ± 0.05;0.35±0.05;3.5e-1 ± 5e-2;3.5e-1±5e-2,short_answer
1.7 ± 0.8 - 16 ± 6 = ?<br>Use the ± symbol in your answer.,-14 ± 6;-14±6;-1.4e1 ± 6e0;-1.4e1±6e0,short_answer
700 ± 200 ÷ 900 ± 200 = ?<br>Use the ± symbol in your answer.,0.8 ± 0.3;0.8±0.3;8e-1 ± 3e-1;8e-1±3e-1,short_answer
1.6e3 ± 3e2 ÷ 6e3 ± 2e3 = ?<br>Use the ± symbol in your answer.,0.27 ± 0.10;0.27±0.10;2.7e-1 ± 1.0e-1;2.7e-1±1.0e-1,short_answer
260 ± 80 × 150 ± 60 = ?<br>Use the ± symbol in your answer.,40000 ± 20000;40000±20000;4e4 ± 2e4;4e4±2e4,short_answer
0.27 ± 0.11 - 0.033 ± 0.010 = ?<br>Use the ± symbol in your answer.,0.24 ± 0.11;0.24±0.11;2.4e-1 ± 1.1e-1;2.4e-1±1.1e-1,short_answer
7.9 ± 0.7 ÷ 2.7 ± 0.5 = ?<br>Use the ± symbol in your answer.,2.9 ± 0.6;2.9±0.6;2.9e0 ± 6e-1;2.9e0±6e-1,short_answer
2.4e3 ± 5e2 + 3.0e3 ± 1.3e3 = ?<br>Use the ± symbol in your answer.,5400 ± 1400;5400±1400;5.4e3 ± 1.4e3;5.4e3±1.4e3,short_answer
11 ± 2 × 2.7 ± 1.3 = ?<br>Use the ± symbol in your answer.,30 ± 20;30±20;3e1 ± 2e1;3e1±2e1,short_answer
600 ± 300 × 5e3 ± 2e3 = ?<br>Use the ± symbol in your answer.,3e6 ± 2e6;3e6±2e6;3e6 ± 2e6;3e6±2e6,short_answer
2.8e3 ± 1.0e3 - 8e3 ± 2e3 = ?<br>Use the ± symbol in your answer.,-5000 ± 2000;-5000±2000;-5e3 ± 2e3;-5e3±2e3,short_answer
0.36 ± 0.06 × 0.081 ± 0.002 = ?<br>Use the ± symbol in your answer.,0.029 ± 0.005;0.029±0.005;2.9e-2 ± 5e-3;2.9e-2±5e-3,short_answer
80 ± 20 - 140 ± 30 = ?<br>Use the ± symbol in your answer.,-60 ± 40;-60±40;-6e1 ± 4e1;-6e1±4e1,short_answer
340 ± 80 + 60 ± 30 = ?<br>Use the ± symbol in your answer.,4.0e2 ± 90;4.0e2±90;4.0e2 ± 9e1;4.0e2±9e1,short_answer
90 ± 30 ÷ 12 ± 6 = ?<br>Use the ± symbol in your answer.,8 ± 5;8±5;8e0 ± 5e0;8e0±5e0,short_answer
8 ± 3 + 3.61 ± 0.08 = ?<br>Use the ± symbol in your answer.,12 ± 3;12±3;1.2e1 ± 3e0;1.2e1±3e0,short_answer
900 ± 200 - 900 ± 300 = ?<br>Use the ± symbol in your answer.,0e0 ± 400;0e0±400;0e0 ± 4e2;0e0±4e2,short_answer
0.034 ± 0.004 ÷ 0.016 ± 0.004 = ?<br>Use the ± symbol in your answer.,2.1 ± 0.6;2.1±0.6;2.1e0 ± 6e-1;2.1e0±6e-1,short_answer
2.2e3 ± 5e2 × 2.6e3 ± 5e2 = ?<br>Use the ± symbol in your answer.,6e6 ± 2e6;6e6±2e6;6e6 ± 2e6;6e6±2e6,short_answer
88 ± 7 - 32 ± 2 = ?<br>Use the ± symbol in your answer.,56 ± 7;56±7;5.6e1 ± 7e0;5.6e1±7e0,short_answer
9 ± 2 + 2.08 ± 0.09 = ?<br>Use the ± symbol in your answer.,11 ± 2;11±2;1.1e1 ± 2e0;1.1e1±2e0,short_answer
0.08 ± 0.04 ÷ 0.20 ± 0.07 = ?<br>Use the ± symbol in your answer.,0.4 ± 0.2;0.4±0.2;4e-1 ± 2e-1;4e-1±2e-1,short_answer
0.058 ± 0.005 × 0.39 ± 0.07 = ?<br>Use the ± symbol in your answer.,0.023 ± 0.005;0.023±0.005;2.3e-2 ± 5e-3;2.3e-2±5e-3,short_answer
430 ± 40 - 600 ± 300 = ?<br>Use the ± symbol in your answer.,-200 ± 300;-200±300;-2e2 ± 3e2;-2e2±3e2,short_answer
530 ± 60 × 5.3e3 ± 1.3e3 = ?<br>Use the ± symbol in your answer.,2.8e6 ± 800000;2.8e6±800000;2.8e6 ± 8e5;2.8e6±8e5,short_answer
220 ± 30 + 50 ± 20 = ?<br>Use the ± symbol in your answer.,270 ± 40;270±40;2.7e2 ± 4e1;2.7e2±4e1,short_answer
0.0291 ± 0.0003 - 0.06 ± 0.02 = ?<br>Use the ± symbol in your answer.,-0.03 ± 0.02;-0.03±0.02;-3e-2 ± 2e-2;-3e-2±2e-2,short_answer
400 ± 200 × 50 ± 20 = ?<br>Use the ± symbol in your answer.,2.0e4 ± 13000;2.0e4±13000;2.0e4 ± 1.3e4;2.0e4±1.3e4,short_answer
5.8e3 ± 1.0e3 ÷ 920 ± 80 = ?<br>Use the ± symbol in your answer.,6.3 ± 1.2;6.3±1.2;6.3e0 ± 1.2e0;6.3e0±1.2e0,short_answer
15 ± 3 × 3 ± 2 = ?<br>Use the ± symbol in your answer.,50 ± 30;50±30;5e1 ± 3e1;5e1±3e1,short_answer
0.33 ± 0.11 - 0.06 ± 0.02 = ?<br>Use the ± symbol in your answer.,0.27 ± 0.11;0.27±0.11;2.7e-1 ± 1.1e-1;2.7e-1±1.1e-1,short_answer
0.076 ± 0.003 + 0.011 ± 0.005 = ?<br>Use the ± symbol in your answer.,0.087 ± 0.006;0.087±0.006;8.7e-2 ± 6e-3;8.7e-2±6e-3,short_answer
34.6 ± 1.4 + 24 ± 2 = ?<br>Use the ± symbol in your answer.,59 ± 2;59±2;5.9e1 ± 2e0;5.9e1±2e0,short_answer
280 ± 140 × 41 ± 2 = ?<br>Use the ± symbol in your answer.,11000 ± 6000;11000±6000;1.1e4 ± 6e3;1.1e4±6e3,short_answer
0.15 ± 0.07 × 0.30 ± 0.04 = ?<br>Use the ± symbol in your answer.,0.05 ± 0.02;0.05±0.02;5e-2 ± 2e-2;5e-2±2e-2,short_answer
80 ± 40 × 230 ± 90 = ?<br>Use the ± symbol in your answer.,18000 ± 12000;18000±12000;1.8e4 ± 1.2e4;1.8e4±1.2e4,short_answer
70 ± 20 ÷ 390 ± 80 = ?<br>Use the ± symbol in your answer.,0.18 ± 0.06;0.18±0.06;1.8e-1 ± 6e-2;1.8e-1±6e-2,short_answer
123 ± 12 × 52 ± 12 = ?<br>Use the ± symbol in your answer.,6000 ± 2000;6000±2000;6e3 ± 2e3;6e3±2e3,short_answer
700 ± 300 ÷ 73 ± 7 = ?<br>Use the ± symbol in your answer.,10. ± 4;10.±4;1.0e1 ± 4e0;1.0e1±4e0,short_answer
21 ± 7 - 36 ± 11 = ?<br>Use the ± symbol in your answer.,-15 ± 13;-15±13;-1.5e1 ± 1.3e1;-1.5e1±1.3e1,short_answer
0.042 ± 0.002 × 0.026 ± 0.011 = ?<br>Use the ± symbol in your answer.,0.0011 ± 0.0005;0.0011±0.0005;1.1e-3 ± 5e-4;1.1e-3±5e-4,short_answer
290 ± 60 - 50 ± 20 = ?<br>Use the ± symbol in your answer.,240 ± 60;240±60;2.4e2 ± 6e1;2.4e2±6e1,short_answer
29 ± 11 × 41 ± 4 = ?<br>Use the ± symbol in your answer.,1200 ± 500;1200±500;1.2e3 ± 5e2;1.2e3±5e2,short_answer
9.9 ± 1.0 - 17 ± 7 = ?<br>Use the ± symbol in your answer.,-7 ± 7;-7±7;-7e0 ± 7e0;-7e0±7e0,short_answer
5.0e3 ± 2e2 ÷ 2.2e3 ± 4e2 = ?<br>Use the ± symbol in your answer.,2.3 ± 0.4;2.3±0.4;2.3e0 ± 4e-1;2.3e0±4e-1,short_answer
7 ± 2 + 5 ± 2 = ?<br>Use the ± symbol in your answer.,12 ± 3;12±3;1.2e1 ± 3e0;1.2e1±3e0,short_answer
0.06 ± 0.02 + 0.028 ± 0.010 = ?<br>Use the ± symbol in your answer.,0.09 ± 0.02;0.09±0.02;9e-2 ± 2e-2;9e-2±2e-2,short_answer
2.94 ± 0.15 - 0.7 ± 0.3 = ?<br>Use the ± symbol in your answer.,2.2 ± 0.3;2.2±0.3;2.2e0 ± 3e-1;2.2e0±3e-1,short_answer
0.68 ± 0.06 × 0.36 ± 0.02 = ?<br>Use the ± symbol in your answer.,0.24 ± 0.03;0.24±0.03;2.4e-1 ± 3e-2;2.4e-1±3e-2,short_answer
25 ± 8 ÷ 90 ± 40 = ?<br>Use the ± symbol in your answer.,0.3 ± 0.2;0.3±0.2;3e-1 ± 2e-1;3e-1±2e-1,short_answer
1.5e3 ± 2e2 + 270 ± 20 = ?<br>Use the ± symbol in your answer.,1800 ± 200;1800±200;1.8e3 ± 2e2;1.8e3±2e2,short_answer
34 ± 8 ÷ 256 ± 7 = ?<br>Use the ± symbol in your answer.,0.13 ± 0.03;0.13±0.03;1.3e-1 ± 3e-2;1.3e-1±3e-2,short_answer
4.6 ± 1.0 - 2.5 ± 0.5 = ?<br>Use the ± symbol in your answer.,2.1 ± 1.1;2.1±1.1;2.1e0 ± 1.1e0;2.1e0±1.1e0,short_answer
1.2e3 ± 6e2 - 3e3 ± 2e3 = ?<br>Use the ± symbol in your answer.,-2000 ± 2000;-2000±2000;-2e3 ± 2e3;-2e3±2e3,short_answer
20. ± 6 ÷ 3.5 ± 1.0 = ?<br>Use the ± symbol in your answer.,6 ± 2;6±2;6e0 ± 2e0;6e0±2e0,short_answer
570 ± 20 × 600 ± 200 = ?<br>Use the ± symbol in your answer.,340000 ± 110000;340000±110000;3.4e5 ± 1.1e5;3.4e5±1.1e5,short_answer
2.1 ± 0.6 × 12 ± 6 = ?<br>Use the ± symbol in your answer.,25 ± 15;25±15;2.5e1 ± 1.5e1;2.5e1±1.5e1,short_answer
340 ± 20 ÷ 1.8e3 ± 8e2 = ?<br>Use the ± symbol in your answer.,0.19 ± 0.08;0.19±0.08;1.9e-1 ± 8e-2;1.9e-1±8e-2,short_answer
430 ± 60 × 4.1e3 ± 7e2 = ?<br>Use the ± symbol in your answer.,1.8e6 ± 400000;1.8e6±400000;1.8e6 ± 4e5;1.8e6±4e5,short_answer
90 ± 30 + 110 ± 20 = ?<br>Use the ± symbol in your answer.,2.0e2 ± 40;2.0e2±40;2.0e2 ± 4e1;2.0e2±4e1,short_answer
70 ± 20 × 140 ± 20 = ?<br>Use the ± symbol in your answer.,1.0e4 ± 3000;1.0e4±3000;1.0e4 ± 3e3;1.0e4±3e3,short_answer
0.043 ± 0.011 ÷ 0.09 ± 0.02 = ?<br>Use the ± symbol in your answer.,0.5 ± 0.2;0.5±0.2;5e-1 ± 2e-1;5e-1±2e-1,short_answer
0.15 ± 0.03 ÷ 0.12 ± 0.04 = ?<br>Use the ± symbol in your answer.,1.3 ± 0.5;1.3±0.5;1.3e0 ± 5e-1;1.3e0±5e-1,short_answer
60 ± 20 ÷ 120 ± 40 = ?<br>Use the ± symbol in your answer.,0.5 ± 0.2;0.5±0.2;5e-1 ± 2e-1;5e-1±2e-1,short_answer
170 ± 60 × 220 ± 70 = ?<br>Use the ± symbol in your answer.,40000 ± 20000;40000±20000;4e4 ± 2e4;4e4±2e4,short_answer
0.15 ± 0.04 + 0.22 ± 0.04 = ?<br>Use the ± symbol in your answer.,0.37 ± 0.06;0.37±0.06;3.7e-1 ± 6e-2;3.7e-1±6e-2,short_answer
0.58 ± 0.08 - 1.5 ± 0.4 = ?<br>Use the ± symbol in your answer.,-0.9 ± 0.4;-0.9±0.4;-9e-1 ± 4e-1;-9e-1±4e-1,short_answer
0.26 ± 0.02 × 0.12 ± 0.03 = ?<br>Use the ± symbol in your answer.,0.031 ± 0.008;0.031±0.008;3.1e-2 ± 8e-3;3.1e-2±8e-3,short_answer
24 ± 2 + 140 ± 60 = ?<br>Use the ± symbol in your answer.,160 ± 60;160±60;1.6e2 ± 6e1;1.6e2±6e1,short_answer
23 ± 10. - 11 ± 5 = ?<br>Use the ± symbol in your answer.,12 ± 11;12±11;1.2e1 ± 1.1e1;1.2e1±1.1e1,short_answer
700 ± 200 + 260 ± 40 = ?<br>Use the ± symbol in your answer.,1.0e3 ± 200;1.0e3±200;1.0e3 ± 2e2;1.0e3±2e2,short_answer
390 ± 40 - 1.4e3 ± 3e2 = ?<br>Use the ± symbol in your answer.,-1.0e3 ± 300;-1.0e3±300;-1.0e3 ± 3e2;-1.0e3±3e2,short_answer
0.018 ± 0.002 - 0.0025 ± 0.0009 = ?<br>Use the ± symbol in your answer.,0.015 ± 0.002;0.015±0.002;1.5e-2 ± 2e-3;1.5e-2±2e-3,short_answer
8 ± 3 ÷ 2.7 ± 0.9 = ?<br>Use the ± symbol in your answer.,3.0 ± 1.5;3.0±1.5;3.0e0 ± 1.5e0;3.0e0±1.5e0,short_answer
7e3 ± 2e3 - 1.2e3 ± 3e2 = ?<br>Use the ± symbol in your answer.,6000 ± 2000;6000±2000;6e3 ± 2e3;6e3±2e3,short_answer
700 ± 300 - 180 ± 60 = ?<br>Use the ± symbol in your answer.,500 ± 300;500±300;5e2 ± 3e2;5e2±3e2,short_answer
3.7 ± 1.4 - 11.2 ± 0.6 = ?<br>Use the ± symbol in your answer.,-7 ± 2;-7±2;-7e0 ± 2e0;-7e0±2e0,short_answer
290 ± 140 ÷ 116 ± 9 = ?<br>Use the ± symbol in your answer.,2.5 ± 1.2;2.5±1.2;2.5e0 ± 1.2e0;2.5e0±1.2e0,short_answer
1.5 ± 0.4 + 1.8 ± 0.3 = ?<br>Use the ± symbol in your answer.,3.3 ± 0.5;3.3±0.5;3.3e0 ± 5e-1;3.3e0±5e-1,short_answer
120 ± 30 - 800 ± 400 = ?<br>Use the ± symbol in your answer.,-700 ± 400;-700±400;-7e2 ± 4e2;-7e2±4e2,short_answer
470 ± 120 - 5e3 ± 2e3 = ?<br>Use the ± symbol in your answer.,-5000 ± 2000;-5000±2000;-5e3 ± 2e3;-5e3±2e3,short_answer
1.2e3 ± 4e2 + 2.1e3 ± 6e2 = ?<br>Use the ± symbol in your answer.,3300 ± 700;3300±700;3.3e3 ± 7e2;3.3e3±7e2,short_answer
2.4e3 ± 1.1e3 × 1.05e4 ± 1.0e3 = ?<br>Use the ± symbol in your answer.,2.5e7 ± 1.2e7;2.5e7±1.2e7;2.5e7 ± 1.2e7;2.5e7±1.2e7,short_answer
0.13 ± 0.04 ÷ 0.153 ± 0.014 = ?<br>Use the ± symbol in your answer.,0.8 ± 0.3;0.8±0.3;8e-1 ± 3e-1;8e-1±3e-1,short_answer
1.6e3 ± 4e2 - 1.4e3 ± 5e2 = ?<br>Use the ± symbol in your answer.,200 ± 600;200±600;2e2 ± 6e2;2e2±6e2,short_answer
2.8 ± 0.9 - 5 ± 2 = ?<br>Use the ± symbol in your answer.,-2 ± 2;-2±2;-2e0 ± 2e0;-2e0±2e0,short_answer
0.92 ± 0.06 ÷ 0.15 ± 0.05 = ?<br>Use the ± symbol in your answer.,6 ± 2;6±2;6e0 ± 2e0;6e0±2e0,short_answer
0.20 ± 0.02 + 0.080 ± 0.009 = ?<br>Use the ± symbol in your answer.,0.28 ± 0.02;0.28±0.02;2.8e-1 ± 2e-2;2.8e-1±2e-2,short_answer
