question,correct_answers,question_type
"Calculate the pH of a 0.0165 M solution of pyridine, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{5}H_{5}N"" src=""https://weber.instructure.com/equation_images/C_%7B5%7DH_%7B5%7DN?scale=1.5"" alt=""LaTeX: C_{5}H_{5}N"" data-equation-content=""C_{5}H_{5}N"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=5.2"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D5.2?scale=1.5"" alt=""LaTeX: p_{Ka1}=5.2"" data-equation-content=""p_{Ka1}=5.2"" data-ignore-a11y-check=""""></mattext>",8.71;8.71e0;8.71E0;8.7;8.7e0;8.7E0;8.709;8.709e0;8.709E0,short_answer
"Calculate the pH of a 0.010 M solution of propanoic acid, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{3}H_{6}O_{2}"" src=""https://weber.instructure.com/equation_images/C_%7B3%7DH_%7B6%7DO_%7B2%7D?scale=1.5"" alt=""LaTeX: C_{3}H_{6}O_{2}"" data-equation-content=""C_{3}H_{6}O_{2}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=4.874"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D4.874?scale=1.5"" alt=""LaTeX: p_{Ka1}=4.874"" data-equation-content=""p_{Ka1}=4.874"" data-ignore-a11y-check=""""></mattext>",3.44;3.44e0;3.44E0;3.4;3.4e0;3.4E0;3.445;3.445e0;3.445E0,short_answer
"Calculate the pH of a 0.04 M solution of pyridine, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{5}H_{5}N"" src=""https://weber.instructure.com/equation_images/C_%7B5%7DH_%7B5%7DN?scale=1.5"" alt=""LaTeX: C_{5}H_{5}N"" data-equation-content=""C_{5}H_{5}N"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=5.2"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D5.2?scale=1.5"" alt=""LaTeX: p_{Ka1}=5.2"" data-equation-content=""p_{Ka1}=5.2"" data-ignore-a11y-check=""""></mattext>",8.90;8.90e0;8.90E0;8.9;8.9e0;8.9E0;8.901;8.901e0;8.901E0,short_answer
"Calculate the pH of a 0.007 M solution of formic acid, <mattext texttype=""text/html""><img class=""equation_image"" title=""CH_{2}O_{2}"" src=""https://weber.instructure.com/equation_images/CH_%7B2%7DO_%7B2%7D?scale=1.5"" alt=""LaTeX: CH_{2}O_{2}"" data-equation-content=""CH_{2}O_{2}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=3.744"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D3.744?scale=1.5"" alt=""LaTeX: p_{Ka1}=3.744"" data-equation-content=""p_{Ka1}=3.744"" data-ignore-a11y-check=""""></mattext>",2.98;2.98e0;2.98E0;3.0;3.0e0;3.0E0;2.984;2.984e0;2.984E0,short_answer
"Calculate the pH of a 0.0014 M solution of sodium propanoate, <mattext texttype=""text/html""><img class=""equation_image"" title=""NaC_{3}H_{5}O_{2}"" src=""https://weber.instructure.com/equation_images/NaC_%7B3%7DH_%7B5%7DO_%7B2%7D?scale=1.5"" alt=""LaTeX: NaC_{3}H_{5}O_{2}"" data-equation-content=""NaC_{3}H_{5}O_{2}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=4.874"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D4.874?scale=1.5"" alt=""LaTeX: p_{Ka1}=4.874"" data-equation-content=""p_{Ka1}=4.874"" data-ignore-a11y-check=""""></mattext>",8.01;8.01e0;8.01E0;8.0;8.0e0;8.0E0;8.012;8.012e0;8.012E0,short_answer
"Calculate the pH of a 0.012 M solution of acetic acid, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{2}H_{4}O_{2}"" src=""https://weber.instructure.com/equation_images/C_%7B2%7DH_%7B4%7DO_%7B2%7D?scale=1.5"" alt=""LaTeX: C_{2}H_{4}O_{2}"" data-equation-content=""C_{2}H_{4}O_{2}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=4.756"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D4.756?scale=1.5"" alt=""LaTeX: p_{Ka1}=4.756"" data-equation-content=""p_{Ka1}=4.756"" data-ignore-a11y-check=""""></mattext>",3.35;3.35e0;3.35E0;3.3;3.3e0;3.3E0;3.347;3.347e0;3.347E0,short_answer
"Calculate the pH of a 0.0830 M solution of propanoic acid, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{3}H_{6}O_{2}"" src=""https://weber.instructure.com/equation_images/C_%7B3%7DH_%7B6%7DO_%7B2%7D?scale=1.5"" alt=""LaTeX: C_{3}H_{6}O_{2}"" data-equation-content=""C_{3}H_{6}O_{2}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=4.874"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D4.874?scale=1.5"" alt=""LaTeX: p_{Ka1}=4.874"" data-equation-content=""p_{Ka1}=4.874"" data-ignore-a11y-check=""""></mattext>",2.98;2.98e0;2.98E0;3.0;3.0e0;3.0E0;2.980;2.980e0;2.980E0,short_answer
"Calculate the pH of a 0.030 M solution of formic acid, <mattext texttype=""text/html""><img class=""equation_image"" title=""CH_{2}O_{2}"" src=""https://weber.instructure.com/equation_images/CH_%7B2%7DO_%7B2%7D?scale=1.5"" alt=""LaTeX: CH_{2}O_{2}"" data-equation-content=""CH_{2}O_{2}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=3.744"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D3.744?scale=1.5"" alt=""LaTeX: p_{Ka1}=3.744"" data-equation-content=""p_{Ka1}=3.744"" data-ignore-a11y-check=""""></mattext>",2.65;2.65e0;2.65E0;2.7;2.7e0;2.7E0;2.650;2.650e0;2.650E0,short_answer
"Calculate the pH of a 0.001 M solution of phenol, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{6}H_{6}O"" src=""https://weber.instructure.com/equation_images/C_%7B6%7DH_%7B6%7DO?scale=1.5"" alt=""LaTeX: C_{6}H_{6}O"" data-equation-content=""C_{6}H_{6}O"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=9.997"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D9.997?scale=1.5"" alt=""LaTeX: p_{Ka1}=9.997"" data-equation-content=""p_{Ka1}=9.997"" data-ignore-a11y-check=""""></mattext>",6.48;6.48e0;6.48E0;6.5;6.5e0;6.5E0;6.478;6.478e0;6.478E0,short_answer
"Calculate the pH of a 0.0377 M solution of hydrofluoric acid, <mattext texttype=""text/html""><img class=""equation_image"" title=""HF"" src=""https://weber.instructure.com/equation_images/HF?scale=1.5"" alt=""LaTeX: HF"" data-equation-content=""HF"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=3.17"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D3.17?scale=1.5"" alt=""LaTeX: p_{Ka1}=3.17"" data-equation-content=""p_{Ka1}=3.17"" data-ignore-a11y-check=""""></mattext>",2.33;2.33e0;2.33E0;2.3;2.3e0;2.3E0;2.326;2.326e0;2.326E0,short_answer
"Calculate the pH of a 0.02 M solution of pyridine, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{5}H_{5}N"" src=""https://weber.instructure.com/equation_images/C_%7B5%7DH_%7B5%7DN?scale=1.5"" alt=""LaTeX: C_{5}H_{5}N"" data-equation-content=""C_{5}H_{5}N"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=5.2"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D5.2?scale=1.5"" alt=""LaTeX: p_{Ka1}=5.2"" data-equation-content=""p_{Ka1}=5.2"" data-ignore-a11y-check=""""></mattext>",8.75;8.75e0;8.75E0;8.8;8.8e0;8.8E0;8.751;8.751e0;8.751E0,short_answer
"Calculate the pH of a 0.0287 M solution of aniline, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{6}H_{7}N"" src=""https://weber.instructure.com/equation_images/C_%7B6%7DH_%7B7%7DN?scale=1.5"" alt=""LaTeX: C_{6}H_{7}N"" data-equation-content=""C_{6}H_{7}N"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=4.601"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D4.601?scale=1.5"" alt=""LaTeX: p_{Ka1}=4.601"" data-equation-content=""p_{Ka1}=4.601"" data-ignore-a11y-check=""""></mattext>",8.53;8.53e0;8.53E0;8.5;8.5e0;8.5E0;8.530;8.530e0;8.530E0,short_answer
"Calculate the pH of a 0.0171 M solution of pyridine HCl, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{5}H_{6}NCl"" src=""https://weber.instructure.com/equation_images/C_%7B5%7DH_%7B6%7DNCl?scale=1.5"" alt=""LaTeX: C_{5}H_{6}NCl"" data-equation-content=""C_{5}H_{6}NCl"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=5.2"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D5.2?scale=1.5"" alt=""LaTeX: p_{Ka1}=5.2"" data-equation-content=""p_{Ka1}=5.2"" data-ignore-a11y-check=""""></mattext>",3.49;3.49e0;3.49E0;3.5;3.5e0;3.5E0;3.488;3.488e0;3.488E0,short_answer
"Calculate the pH of a 0.06 M solution of nitrous acid, <mattext texttype=""text/html""><img class=""equation_image"" title=""HNO_{2}"" src=""https://weber.instructure.com/equation_images/HNO_%7B2%7D?scale=1.5"" alt=""LaTeX: HNO_{2}"" data-equation-content=""HNO_{2}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=3.15"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D3.15?scale=1.5"" alt=""LaTeX: p_{Ka1}=3.15"" data-equation-content=""p_{Ka1}=3.15"" data-ignore-a11y-check=""""></mattext>",2.21;2.21e0;2.21E0;2.2;2.2e0;2.2E0;2.210;2.210e0;2.210E0,short_answer
"Calculate the pH of a 0.005 M solution of butanoic acid, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{4}H_{8}O_{2}"" src=""https://weber.instructure.com/equation_images/C_%7B4%7DH_%7B8%7DO_%7B2%7D?scale=1.5"" alt=""LaTeX: C_{4}H_{8}O_{2}"" data-equation-content=""C_{4}H_{8}O_{2}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=4.818"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D4.818?scale=1.5"" alt=""LaTeX: p_{Ka1}=4.818"" data-equation-content=""p_{Ka1}=4.818"" data-ignore-a11y-check=""""></mattext>",3.57;3.57e0;3.57E0;3.6;3.6e0;3.6E0;3.571;3.571e0;3.571E0,short_answer
"Calculate the pH of a 0.0104 M solution of phenol, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{6}H_{6}O"" src=""https://weber.instructure.com/equation_images/C_%7B6%7DH_%7B6%7DO?scale=1.5"" alt=""LaTeX: C_{6}H_{6}O"" data-equation-content=""C_{6}H_{6}O"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=9.997"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D9.997?scale=1.5"" alt=""LaTeX: p_{Ka1}=9.997"" data-equation-content=""p_{Ka1}=9.997"" data-ignore-a11y-check=""""></mattext>",5.99;5.99e0;5.99E0;6.0;6.0e0;6.0E0;5.988;5.988e0;5.988E0,short_answer
"Calculate the pH of a 0.00102 M solution of nitrous acid, <mattext texttype=""text/html""><img class=""equation_image"" title=""HNO_{2}"" src=""https://weber.instructure.com/equation_images/HNO_%7B2%7D?scale=1.5"" alt=""LaTeX: HNO_{2}"" data-equation-content=""HNO_{2}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=3.15"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D3.15?scale=1.5"" alt=""LaTeX: p_{Ka1}=3.15"" data-equation-content=""p_{Ka1}=3.15"" data-ignore-a11y-check=""""></mattext>",3.25;3.25e0;3.25E0;3.2;3.2e0;3.2E0;3.247;3.247e0;3.247E0,short_answer
"Calculate the pH of a 0.06 M solution of nitrous acid, <mattext texttype=""text/html""><img class=""equation_image"" title=""HNO_{2}"" src=""https://weber.instructure.com/equation_images/HNO_%7B2%7D?scale=1.5"" alt=""LaTeX: HNO_{2}"" data-equation-content=""HNO_{2}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=3.15"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D3.15?scale=1.5"" alt=""LaTeX: p_{Ka1}=3.15"" data-equation-content=""p_{Ka1}=3.15"" data-ignore-a11y-check=""""></mattext>",2.21;2.21e0;2.21E0;2.2;2.2e0;2.2E0;2.210;2.210e0;2.210E0,short_answer
"Calculate the pH of a 0.015 M solution of benzylamine, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{7}H_{9}N"" src=""https://weber.instructure.com/equation_images/C_%7B7%7DH_%7B9%7DN?scale=1.5"" alt=""LaTeX: C_{7}H_{9}N"" data-equation-content=""C_{7}H_{9}N"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=9.35"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D9.35?scale=1.5"" alt=""LaTeX: p_{Ka1}=9.35"" data-equation-content=""p_{Ka1}=9.35"" data-ignore-a11y-check=""""></mattext>",10.75;1.075e1;1.075E1;10.8;1.08e1;1.08E1;10.755;1.0755e1;1.0755E1,short_answer
"Calculate the pH of a 0.011 M solution of pyridine HCl, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{5}H_{6}NCl"" src=""https://weber.instructure.com/equation_images/C_%7B5%7DH_%7B6%7DNCl?scale=1.5"" alt=""LaTeX: C_{5}H_{6}NCl"" data-equation-content=""C_{5}H_{6}NCl"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=5.2"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D5.2?scale=1.5"" alt=""LaTeX: p_{Ka1}=5.2"" data-equation-content=""p_{Ka1}=5.2"" data-ignore-a11y-check=""""></mattext>",3.58;3.58e0;3.58E0;3.6;3.6e0;3.6E0;3.585;3.585e0;3.585E0,short_answer
"Calculate the pH of a 0.0027 M solution of formic acid, <mattext texttype=""text/html""><img class=""equation_image"" title=""CH_{2}O_{2}"" src=""https://weber.instructure.com/equation_images/CH_%7B2%7DO_%7B2%7D?scale=1.5"" alt=""LaTeX: CH_{2}O_{2}"" data-equation-content=""CH_{2}O_{2}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=3.744"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D3.744?scale=1.5"" alt=""LaTeX: p_{Ka1}=3.744"" data-equation-content=""p_{Ka1}=3.744"" data-ignore-a11y-check=""""></mattext>",3.21;3.21e0;3.21E0;3.2;3.2e0;3.2E0;3.212;3.212e0;3.212E0,short_answer
"Calculate the pH of a 0.0017 M solution of benzylamine HCl, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{7}H_{10}NCl"" src=""https://weber.instructure.com/equation_images/C_%7B7%7DH_%7B10%7DNCl?scale=1.5"" alt=""LaTeX: C_{7}H_{10}NCl"" data-equation-content=""C_{7}H_{10}NCl"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=9.35"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D9.35?scale=1.5"" alt=""LaTeX: p_{Ka1}=9.35"" data-equation-content=""p_{Ka1}=9.35"" data-ignore-a11y-check=""""></mattext>",6.06;6.06e0;6.06E0;6.1;6.1e0;6.1E0;6.057;6.057e0;6.057E0,short_answer
"Calculate the pH of a 0.0017 M solution of sodium acetate, <mattext texttype=""text/html""><img class=""equation_image"" title=""NaC_{2}H_{3}O_{2}"" src=""https://weber.instructure.com/equation_images/NaC_%7B2%7DH_%7B3%7DO_%7B2%7D?scale=1.5"" alt=""LaTeX: NaC_{2}H_{3}O_{2}"" data-equation-content=""NaC_{2}H_{3}O_{2}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=4.756"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D4.756?scale=1.5"" alt=""LaTeX: p_{Ka1}=4.756"" data-equation-content=""p_{Ka1}=4.756"" data-ignore-a11y-check=""""></mattext>",8.00;8.00e0;8.00E0;8.0;8.0e0;8.0E0;7.995;7.995e0;7.995E0,short_answer
"Calculate the pH of a 0.0012 M solution of benzylamine, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{7}H_{9}N"" src=""https://weber.instructure.com/equation_images/C_%7B7%7DH_%7B9%7DN?scale=1.5"" alt=""LaTeX: C_{7}H_{9}N"" data-equation-content=""C_{7}H_{9}N"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=9.35"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D9.35?scale=1.5"" alt=""LaTeX: p_{Ka1}=9.35"" data-equation-content=""p_{Ka1}=9.35"" data-ignore-a11y-check=""""></mattext>",10.18;1.018e1;1.018E1;10.2;1.02e1;1.02E1;10.185;1.0185e1;1.0185E1,short_answer
"Calculate the pH of a 0.0056 M solution of sodium propanoate, <mattext texttype=""text/html""><img class=""equation_image"" title=""NaC_{3}H_{5}O_{2}"" src=""https://weber.instructure.com/equation_images/NaC_%7B3%7DH_%7B5%7DO_%7B2%7D?scale=1.5"" alt=""LaTeX: NaC_{3}H_{5}O_{2}"" data-equation-content=""NaC_{3}H_{5}O_{2}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=4.874"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D4.874?scale=1.5"" alt=""LaTeX: p_{Ka1}=4.874"" data-equation-content=""p_{Ka1}=4.874"" data-ignore-a11y-check=""""></mattext>",8.31;8.31e0;8.31E0;8.3;8.3e0;8.3E0;8.312;8.312e0;8.312E0,short_answer
"Calculate the pH of a 0.04 M solution of sodium propanoate, <mattext texttype=""text/html""><img class=""equation_image"" title=""NaC_{3}H_{5}O_{2}"" src=""https://weber.instructure.com/equation_images/NaC_%7B3%7DH_%7B5%7DO_%7B2%7D?scale=1.5"" alt=""LaTeX: NaC_{3}H_{5}O_{2}"" data-equation-content=""NaC_{3}H_{5}O_{2}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=4.874"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D4.874?scale=1.5"" alt=""LaTeX: p_{Ka1}=4.874"" data-equation-content=""p_{Ka1}=4.874"" data-ignore-a11y-check=""""></mattext>",8.74;8.74e0;8.74E0;8.7;8.7e0;8.7E0;8.738;8.738e0;8.738E0,short_answer
"Calculate the pH of a 0.019 M solution of pyridine HCl, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{5}H_{6}NCl"" src=""https://weber.instructure.com/equation_images/C_%7B5%7DH_%7B6%7DNCl?scale=1.5"" alt=""LaTeX: C_{5}H_{6}NCl"" data-equation-content=""C_{5}H_{6}NCl"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=5.2"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D5.2?scale=1.5"" alt=""LaTeX: p_{Ka1}=5.2"" data-equation-content=""p_{Ka1}=5.2"" data-ignore-a11y-check=""""></mattext>",3.46;3.46e0;3.46E0;3.5;3.5e0;3.5E0;3.465;3.465e0;3.465E0,short_answer
"Calculate the pH of a 0.0211 M solution of sodium propanoate, <mattext texttype=""text/html""><img class=""equation_image"" title=""NaC_{3}H_{5}O_{2}"" src=""https://weber.instructure.com/equation_images/NaC_%7B3%7DH_%7B5%7DO_%7B2%7D?scale=1.5"" alt=""LaTeX: NaC_{3}H_{5}O_{2}"" data-equation-content=""NaC_{3}H_{5}O_{2}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=4.874"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D4.874?scale=1.5"" alt=""LaTeX: p_{Ka1}=4.874"" data-equation-content=""p_{Ka1}=4.874"" data-ignore-a11y-check=""""></mattext>",8.60;8.60e0;8.60E0;8.6;8.6e0;8.6E0;8.599;8.599e0;8.599E0,short_answer
"Calculate the pH of a 0.017 M solution of ammonia, <mattext texttype=""text/html""><img class=""equation_image"" title=""NH_{3}"" src=""https://weber.instructure.com/equation_images/NH_%7B3%7D?scale=1.5"" alt=""LaTeX: NH_{3}"" data-equation-content=""NH_{3}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=9.245"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D9.245?scale=1.5"" alt=""LaTeX: p_{Ka1}=9.245"" data-equation-content=""p_{Ka1}=9.245"" data-ignore-a11y-check=""""></mattext>",10.73;1.073e1;1.073E1;10.7;1.07e1;1.07E1;10.731;1.0731e1;1.0731E1,short_answer
"Calculate the pH of a 0.019 M solution of hydrofluoric acid, <mattext texttype=""text/html""><img class=""equation_image"" title=""HF"" src=""https://weber.instructure.com/equation_images/HF?scale=1.5"" alt=""LaTeX: HF"" data-equation-content=""HF"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=3.17"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D3.17?scale=1.5"" alt=""LaTeX: p_{Ka1}=3.17"" data-equation-content=""p_{Ka1}=3.17"" data-ignore-a11y-check=""""></mattext>",2.49;2.49e0;2.49E0;2.5;2.5e0;2.5E0;2.487;2.487e0;2.487E0,short_answer
"Calculate the pH of a 0.05 M solution of nitrous acid, <mattext texttype=""text/html""><img class=""equation_image"" title=""HNO_{2}"" src=""https://weber.instructure.com/equation_images/HNO_%7B2%7D?scale=1.5"" alt=""LaTeX: HNO_{2}"" data-equation-content=""HNO_{2}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=3.15"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D3.15?scale=1.5"" alt=""LaTeX: p_{Ka1}=3.15"" data-equation-content=""p_{Ka1}=3.15"" data-ignore-a11y-check=""""></mattext>",2.25;2.25e0;2.25E0;2.3;2.3e0;2.3E0;2.251;2.251e0;2.251E0,short_answer
