question,correct_answers,question_type
"Calculate the 99 % confidence interval for the following measurement.<br>0.39 ± 0.15 bar, n = 60<br>Use the ± symbol in your answer.",0.39 ± 0.05;0.39±0.05;3.9e-1 ± 5e-2;3.9e-1±5e-2,short_answer
"Does the following measurement agree with the known value of 2200 mM at the 50 % confidence level?<br>2.1e3 ± 5e2 mM, n = 9",Yes;yes;Y;y,short_answer
"Is the value 0.77 cal in the 90 % confidence interval for the following measurement?<br>0.80 ± 0.14 cal, n = 120",No;no;N;n,short_answer
"Calculate the 99 % confidence interval for the following measurement.<br>6.2e3 ± 1.5e3 mbar, n = 15<br>Use the ± symbol in your answer.",6200 ± 1200;6200±1200;6.2e3 ± 1.2e3;6.2e3±1.2e3,short_answer
"Calculate the 50 % confidence interval for the following measurement.<br>220 ± 70 mL, n = 3<br>Use the ± symbol in your answer.",220 ± 30;220±30;2.2e2 ± 3e1;2.2e2±3e1,short_answer
"Is the value 240 yr in the 50 % confidence interval for the following measurement?<br>2.0e2 ± 80 yr, n = 3",No;no;N;n,short_answer
"Is the value 1000 ms in the 99.9 % confidence interval for the following measurement?<br>2.8e3 ± 1.1e3 ms, n = 9",Yes;yes;Y;y,short_answer
"Calculate the 99.9 % confidence interval for the following measurement.<br>15 ± 3 s, n = 60<br>Use the ± symbol in your answer.",15.0 ± 1.3;15.0±1.3;1.50e1 ± 1.3e0;1.50e1±1.3e0,short_answer
"Calculate the 95 % confidence interval for the following measurement.<br>120 ± 40 kcal, n = 9<br>Use the ± symbol in your answer.",120 ± 30;120±30;1.2e2 ± 3e1;1.2e2±3e1,short_answer
"Does the following measurement agree with the known value of 0.08 ns at the 99.9 % confidence level?<br>0.0529 ± 0.0018 ns, n = 3",Yes;yes;Y;y,short_answer
"Is the value 0.025 h in the 50 % confidence interval for the following measurement?<br>0.025 ± 0.004 h, n = 60",Yes;yes;Y;y,short_answer
"Is the value 2e4 L in the 99 % confidence interval for the following measurement?<br>9e3 ± 3e3 L, n = 3",Yes;yes;Y;y,short_answer
"Is the value 360 ms in the 99.9 % confidence interval for the following measurement?<br>430 ± 170 ms, n = 120",No;no;N;n,short_answer
"Does the following measurement agree with the known value of 0.04 atm at the 90 % confidence level?<br>0.028 ± 0.012 atm, n = 6",No;no;N;n,short_answer
"Is the value 8.9 mol in the 99 % confidence interval for the following measurement?<br>9.0 ± 0.3 mol, n = 15",Yes;yes;Y;y,short_answer
"Does the following measurement agree with the known value of 190 atm at the 99.9 % confidence level?<br>150 ± 30 atm, n = 10",Yes;yes;Y;y,short_answer
"Calculate the 90 % confidence interval for the following measurement.<br>7 ± 2 atm, n = 9<br>Use the ± symbol in your answer.",7.0 ± 1.2;7.0±1.2;7.0e0 ± 1.2e0;7.0e0±1.2e0,short_answer
"Calculate the 50 % confidence interval for the following measurement.<br>215 ± 17 yr, n = 8<br>Use the ± symbol in your answer.",215 ± 4;215±4;2.15e2 ± 4e0;2.15e2±4e0,short_answer
"Is the value 0.1 m in the 99.9 % confidence interval for the following measurement?<br>0.35 ± 0.08 m, n = 7",No;no;N;n,short_answer
"Is the value 110 mmHg in the 90 % confidence interval for the following measurement?<br>180 ± 50 mmHg, n = 5",No;no;N;n,short_answer
"Calculate the 90 % confidence interval for the following measurement.<br>340 ± 110 mM, n = 30<br>Use the ± symbol in your answer.",340 ± 30;340±30;3.4e2 ± 3e1;3.4e2±3e1,short_answer
"Does the following measurement agree with the known value of 0.54 Hz at the 95 % confidence level?<br>0.59 ± 0.19 Hz, n = 25",Yes;yes;Y;y,short_answer
"Is the value 10. mM in the 99 % confidence interval for the following measurement?<br>9 ± 4 mM, n = 40",Yes;yes;Y;y,short_answer
"Is the value 1.72 atm in the 95 % confidence interval for the following measurement?<br>1.75 ± 0.03 atm, n = 6",No;no;N;n,short_answer
"Does the following measurement agree with the known value of -0e0 atm at the 95 % confidence level?<br>800 ± 300 atm, n = 3",No;no;N;n,short_answer
"Does the following measurement agree with the known value of -3e4 M at the 99.9 % confidence level?<br>6.1e3 ± 1.4e3 M, n = 3",No;no;N;n,short_answer
"Does the following measurement agree with the known value of 170 mol at the 90 % confidence level?<br>190 ± 70 mol, n = 25",No;no;N;n,short_answer
"Calculate the 95 % confidence interval for the following measurement.<br>700 ± 300 bar, n = 120<br>Use the ± symbol in your answer.",7.0e2 ± 50;7.0e2±50;7.0e2 ± 5e1;7.0e2±5e1,short_answer
"Is the value 62 g in the 50 % confidence interval for the following measurement?<br>63 ± 4 g, n = 9",No;no;N;n,short_answer
"Calculate the 90 % confidence interval for the following measurement.<br>0.55 ± 0.12 mbar, n = 4<br>Use the ± symbol in your answer.",0.55 ± 0.14;0.55±0.14;5.5e-1 ± 1.4e-1;5.5e-1±1.4e-1,short_answer
"Does the following measurement agree with the known value of 2.0e3 J at the 90 % confidence level?<br>2.2e3 ± 1.1e3 J, n = 40",Yes;yes;Y;y,short_answer
"Is the value 0.41 mA in the 50 % confidence interval for the following measurement?<br>0.39 ± 0.11 mA, n = 20",Yes;yes;Y;y,short_answer
"Calculate the 95 % confidence interval for the following measurement.<br>1.14e3 ± 9e1 atm, n = 5<br>Use the ± symbol in your answer.",1140 ± 110;1140±110;1.14e3 ± 1.1e2;1.14e3±1.1e2,short_answer
"Calculate the 95 % confidence interval for the following measurement.<br>440 ± 150 ns, n = 4<br>Use the ± symbol in your answer.",400 ± 200;400±200;4e2 ± 2e2;4e2±2e2,short_answer
"Does the following measurement agree with the known value of 800 Hz at the 90 % confidence level?<br>1.3e3 ± 6e2 Hz, n = 3",Yes;yes;Y;y,short_answer
"Does the following measurement agree with the known value of 36 kJ at the 99 % confidence level?<br>44 ± 4 kJ, n = 5",No;no;N;n,short_answer
"Does the following measurement agree with the known value of 1.0e3 s at the 99.9 % confidence level?<br>410 ± 110 s, n = 5",No;no;N;n,short_answer
"Calculate the 99 % confidence interval for the following measurement.<br>250 ± 110 L, n = 7<br>Use the ± symbol in your answer.",300 ± 200;300±200;3e2 ± 2e2;3e2±2e2,short_answer
"Does the following measurement agree with the known value of 9 V at the 90 % confidence level?<br>4.9 ± 1.8 V, n = 3",No;no;N;n,short_answer
"Calculate the 90 % confidence interval for the following measurement.<br>1.1 ± 0.5 yr, n = 9<br>Use the ± symbol in your answer.",1.1 ± 0.3;1.1±0.3;1.1e0 ± 3e-1;1.1e0±3e-1,short_answer
"Is the value 356 kPa in the 90 % confidence interval for the following measurement?<br>357 ± 4 kPa, n = 120",No;no;N;n,short_answer
"Is the value 3.4 N in the 95 % confidence interval for the following measurement?<br>3.0 ± 1.0 N, n = 20",Yes;yes;Y;y,short_answer
"Calculate the 99.9 % confidence interval for the following measurement.<br>2.3e3 ± 5e2 Pa, n = 8<br>Use the ± symbol in your answer.",2300 ± 1.0e3;2300±1.0e3;2.3e3 ± 1.0e3;2.3e3±1.0e3,short_answer
"Calculate the 50 % confidence interval for the following measurement.<br>0.22 ± 0.11 bar, n = 9<br>Use the ± symbol in your answer.",0.22 ± 0.03;0.22±0.03;2.2e-1 ± 3e-2;2.2e-1±3e-2,short_answer
"Calculate the 90 % confidence interval for the following measurement.<br>66 ± 10. cal, n = 8<br>Use the ± symbol in your answer.",66 ± 7;66±7;6.6e1 ± 7e0;6.6e1±7e0,short_answer
"Does the following measurement agree with the known value of 2.0e3 ms at the 90 % confidence level?<br>2.3e3 ± 9e2 ms, n = 15",Yes;yes;Y;y,short_answer
"Does the following measurement agree with the known value of 0.05 Hz at the 90 % confidence level?<br>0.05 ± 0.02 Hz, n = 120",Yes;yes;Y;y,short_answer
"Calculate the 90 % confidence interval for the following measurement.<br>0.5 ± 0.2 kPa, n = 3<br>Use the ± symbol in your answer.",0.5 ± 0.3;0.5±0.3;5e-1 ± 3e-1;5e-1±3e-1,short_answer
"Does the following measurement agree with the known value of 800 cal at the 90 % confidence level?<br>9.0e2 ± 160 cal, n = 4",Yes;yes;Y;y,short_answer
"Calculate the 50 % confidence interval for the following measurement.<br>11.6 ± 1.6 Hz, n = 3<br>Use the ± symbol in your answer.",11.6 ± 0.8;11.6±0.8;1.16e1 ± 8e-1;1.16e1±8e-1,short_answer
"Calculate the 50 % confidence interval for the following measurement.<br>8.5 ± 1.9 ms, n = 30<br>Use the ± symbol in your answer.",8.5 ± 0.2;8.5±0.2;8.5e0 ± 2e-1;8.5e0±2e-1,short_answer
"Calculate the 95 % confidence interval for the following measurement.<br>16.0 ± 1.7 Hz, n = 9<br>Use the ± symbol in your answer.",16.0 ± 1.3;16.0±1.3;1.60e1 ± 1.3e0;1.60e1±1.3e0,short_answer
"Calculate the 50 % confidence interval for the following measurement.<br>3.5 ± 0.4 K, n = 6<br>Use the ± symbol in your answer.",3.50 ± 0.12;3.50±0.12;3.50e0 ± 1.2e-1;3.50e0±1.2e-1,short_answer
"Is the value 18 K in the 99.9 % confidence interval for the following measurement?<br>18 ± 2 K, n = 60",Yes;yes;Y;y,short_answer
"Calculate the 90 % confidence interval for the following measurement.<br>3.9 ± 1.3 g, n = 3<br>Use the ± symbol in your answer.",4 ± 2;4±2;4e0 ± 2e0;4e0±2e0,short_answer
"Is the value 0.11 mM in the 90 % confidence interval for the following measurement?<br>0.09 ± 0.03 mM, n = 9",No;no;N;n,short_answer
"Calculate the 90 % confidence interval for the following measurement.<br>2.8e3 ± 5e2 kg, n = 40<br>Use the ± symbol in your answer.",2.80e3 ± 130;2.80e3±130;2.80e3 ± 1.3e2;2.80e3±1.3e2,short_answer
"Does the following measurement agree with the known value of 1.5 Hz at the 90 % confidence level?<br>1.7 ± 0.3 Hz, n = 6",No;no;N;n,short_answer
"Is the value 590 kJ in the 99.9 % confidence interval for the following measurement?<br>570 ± 20 kJ, n = 10",Yes;yes;Y;y,short_answer
"Calculate the 99.9 % confidence interval for the following measurement.<br>0.047 ± 0.018 mmHg, n = 10<br>Use the ± symbol in your answer.",0.05 ± 0.03;0.05±0.03;5e-2 ± 3e-2;5e-2±3e-2,short_answer
"Calculate the 50 % confidence interval for the following measurement.<br>0.042 ± 0.008 atm, n = 6<br>Use the ± symbol in your answer.",0.042 ± 0.002;0.042±0.002;4.2e-2 ± 2e-3;4.2e-2±2e-3,short_answer
"Calculate the 90 % confidence interval for the following measurement.<br>2.3 ± 0.4 Hz, n = 4<br>Use the ± symbol in your answer.",2.3 ± 0.5;2.3±0.5;2.3e0 ± 5e-1;2.3e0±5e-1,short_answer
"Does the following measurement agree with the known value of 6000 kJ at the 99 % confidence level?<br>3.7e3 ± 1.5e3 kJ, n = 5",Yes;yes;Y;y,short_answer
"Is the value 0.79 mL in the 99.9 % confidence interval for the following measurement?<br>0.84 ± 0.04 mL, n = 10",Yes;yes;Y;y,short_answer
"Is the value 0.24 g in the 50 % confidence interval for the following measurement?<br>0.23 ± 0.03 g, n = 7",No;no;N;n,short_answer
"Is the value 4000 mA in the 99.9 % confidence interval for the following measurement?<br>2.9e3 ± 1.0e3 mA, n = 10",Yes;yes;Y;y,short_answer
"Calculate the 95 % confidence interval for the following measurement.<br>0.47 ± 0.16 s, n = 30<br>Use the ± symbol in your answer.",0.47 ± 0.06;0.47±0.06;4.7e-1 ± 6e-2;4.7e-1±6e-2,short_answer
"Is the value 240 mA in the 99 % confidence interval for the following measurement?<br>230 ± 40 mA, n = 60",Yes;yes;Y;y,short_answer
"Is the value 0.115 Pa in the 95 % confidence interval for the following measurement?<br>0.111 ± 0.014 Pa, n = 30",Yes;yes;Y;y,short_answer
"Calculate the 50 % confidence interval for the following measurement.<br>0.09 ± 0.04 m, n = 7<br>Use the ± symbol in your answer.",0.090 ± 0.011;0.090±0.011;9.0e-2 ± 1.1e-2;9.0e-2±1.1e-2,short_answer
"Is the value 200 bar in the 99 % confidence interval for the following measurement?<br>490 ± 140 bar, n = 7",No;no;N;n,short_answer
"Calculate the 99 % confidence interval for the following measurement.<br>0.19 ± 0.04 ns, n = 15<br>Use the ± symbol in your answer.",0.19 ± 0.03;0.19±0.03;1.9e-1 ± 3e-2;1.9e-1±3e-2,short_answer
"Calculate the 95 % confidence interval for the following measurement.<br>0.030 ± 0.003 ms, n = 6<br>Use the ± symbol in your answer.",0.030 ± 0.003;0.030±0.003;3.0e-2 ± 3e-3;3.0e-2±3e-3,short_answer
"Does the following measurement agree with the known value of 0.018 nm at the 99 % confidence level?<br>0.020 ± 0.005 nm, n = 60",No;no;N;n,short_answer
"Calculate the 99.9 % confidence interval for the following measurement.<br>0.0579 ± 0.0007 W, n = 120<br>Use the ± symbol in your answer.",0.0579 ± 0.0002;0.0579±0.0002;5.79e-2 ± 2e-4;5.79e-2±2e-4,short_answer
"Is the value 700 mA in the 50 % confidence interval for the following measurement?<br>700 ± 300 mA, n = 40",Yes;yes;Y;y,short_answer
"Does the following measurement agree with the known value of 2900 m at the 50 % confidence level?<br>3.0e3 ± 6e2 m, n = 25",No;no;N;n,short_answer
"Does the following measurement agree with the known value of 2.91 mbar at the 50 % confidence level?<br>2.92 ± 0.04 mbar, n = 6",Yes;yes;Y;y,short_answer
"Does the following measurement agree with the known value of 233 kV at the 50 % confidence level?<br>232 ± 4 kV, n = 7",Yes;yes;Y;y,short_answer
"Calculate the 95 % confidence interval for the following measurement.<br>34 ± 9 K, n = 20<br>Use the ± symbol in your answer.",34 ± 4;34±4;3.4e1 ± 4e0;3.4e1±4e0,short_answer
"Calculate the 90 % confidence interval for the following measurement.<br>0.60 ± 0.17 s, n = 4<br>Use the ± symbol in your answer.",0.6 ± 0.2;0.6±0.2;6e-1 ± 2e-1;6e-1±2e-1,short_answer
"Is the value 2.0e3 Pa in the 99 % confidence interval for the following measurement?<br>1.8e3 ± 2e2 Pa, n = 7",Yes;yes;Y;y,short_answer
"Does the following measurement agree with the known value of 0.28 mM at the 99.9 % confidence level?<br>0.22 ± 0.05 mM, n = 25",No;no;N;n,short_answer
"Calculate the 99.9 % confidence interval for the following measurement.<br>0.17 ± 0.02 nm, n = 60<br>Use the ± symbol in your answer.",0.170 ± 0.009;0.170±0.009;1.70e-1 ± 9e-3;1.70e-1±9e-3,short_answer
"Does the following measurement agree with the known value of 1310 L at the 50 % confidence level?<br>1.32e3 ± 5e1 L, n = 30",No;no;N;n,short_answer
"Calculate the 95 % confidence interval for the following measurement.<br>6 ± 2 h, n = 25<br>Use the ± symbol in your answer.",6.0 ± 0.8;6.0±0.8;6.0e0 ± 8e-1;6.0e0±8e-1,short_answer
"Does the following measurement agree with the known value of 3300 V at the 50 % confidence level?<br>3.5e3 ± 1.3e3 V, n = 25",No;no;N;n,short_answer
"Does the following measurement agree with the known value of 7000 kJ at the 95 % confidence level?<br>6e3 ± 2e3 kJ, n = 20",No;no;N;n,short_answer
"Calculate the 50 % confidence interval for the following measurement.<br>1.7 ± 0.2 Torr, n = 15<br>Use the ± symbol in your answer.",1.70 ± 0.04;1.70±0.04;1.70e0 ± 4e-2;1.70e0±4e-2,short_answer
"Does the following measurement agree with the known value of 120 mL at the 90 % confidence level?<br>130 ± 20 mL, n = 9",Yes;yes;Y;y,short_answer
"Calculate the 50 % confidence interval for the following measurement.<br>460 ± 110 m, n = 60<br>Use the ± symbol in your answer.",460. ± 10.;460.±10.;4.60e2 ± 1.0e1;4.60e2±1.0e1,short_answer
"Does the following measurement agree with the known value of -0.01 cal at the 99.9 % confidence level?<br>0.014 ± 0.003 cal, n = 4",No;no;N;n,short_answer
"Does the following measurement agree with the known value of 21 kcal at the 50 % confidence level?<br>22 ± 5 kcal, n = 9",Yes;yes;Y;y,short_answer
"Is the value 16 kg in the 50 % confidence interval for the following measurement?<br>15 ± 5 kg, n = 40",No;no;N;n,short_answer
"Does the following measurement agree with the known value of 400 W at the 95 % confidence level?<br>800 ± 300 W, n = 6",No;no;N;n,short_answer
"Calculate the 90 % confidence interval for the following measurement.<br>2.5e3 ± 1.0e3 kPa, n = 120<br>Use the ± symbol in your answer.",2500 ± 200;2500±200;2.5e3 ± 2e2;2.5e3±2e2,short_answer
"Calculate the 99.9 % confidence interval for the following measurement.<br>0.028 ± 0.009 kPa, n = 30<br>Use the ± symbol in your answer.",0.028 ± 0.006;0.028±0.006;2.8e-2 ± 6e-3;2.8e-2±6e-3,short_answer
"Does the following measurement agree with the known value of 0.021 ns at the 90 % confidence level?<br>0.025 ± 0.004 ns, n = 6",No;no;N;n,short_answer
"Calculate the 99.9 % confidence interval for the following measurement.<br>0.0152 ± 0.0003 Torr, n = 60<br>Use the ± symbol in your answer.",0.01520 ± 0.00013;0.01520±0.00013;1.520e-2 ± 1.3e-4;1.520e-2±1.3e-4,short_answer
"Does the following measurement agree with the known value of 800 K at the 95 % confidence level?<br>800 ± 300 K, n = 120",Yes;yes;Y;y,short_answer
"Calculate the 50 % confidence interval for the following measurement.<br>1.0e3 ± 300 Torr, n = 30<br>Use the ± symbol in your answer.",1.00e3 ± 40;1.00e3±40;1.00e3 ± 4e1;1.00e3±4e1,short_answer
"Calculate the 50 % confidence interval for the following measurement.<br>16 ± 4 V, n = 20<br>Use the ± symbol in your answer.",16.0 ± 0.6;16.0±0.6;1.60e1 ± 6e-1;1.60e1±6e-1,short_answer
"Does the following measurement agree with the known value of 4100 bar at the 95 % confidence level?<br>4.3e3 ± 1.1e3 bar, n = 120",No;no;N;n,short_answer
"Calculate the 50 % confidence interval for the following measurement.<br>1.21 ± 0.17 km, n = 4<br>Use the ± symbol in your answer.",1.21 ± 0.07;1.21±0.07;1.21e0 ± 7e-2;1.21e0±7e-2,short_answer
"Calculate the 95 % confidence interval for the following measurement.<br>0.026 ± 0.006 W, n = 9<br>Use the ± symbol in your answer.",0.026 ± 0.005;0.026±0.005;2.6e-2 ± 5e-3;2.6e-2±5e-3,short_answer
"Calculate the 50 % confidence interval for the following measurement.<br>0.32 ± 0.15 Pa, n = 40<br>Use the ± symbol in your answer.",0.32 ± 0.02;0.32±0.02;3.2e-1 ± 2e-2;3.2e-1±2e-2,short_answer
"Calculate the 99 % confidence interval for the following measurement.<br>0.057 ± 0.018 K, n = 5<br>Use the ± symbol in your answer.",0.06 ± 0.04;0.06±0.04;6e-2 ± 4e-2;6e-2±4e-2,short_answer
"Does the following measurement agree with the known value of 0.4 K at the 95 % confidence level?<br>0.6 ± 0.3 K, n = 25",No;no;N;n,short_answer
"Does the following measurement agree with the known value of 5000 M at the 95 % confidence level?<br>7e3 ± 3e3 M, n = 7",Yes;yes;Y;y,short_answer
"Does the following measurement agree with the known value of 0.13 cal at the 90 % confidence level?<br>0.12 ± 0.04 cal, n = 30",Yes;yes;Y;y,short_answer
"Calculate the 99.9 % confidence interval for the following measurement.<br>7e3 ± 2e3 J, n = 4<br>Use the ± symbol in your answer.",7000 ± 13000;7000±13000;7e3 ± 1.3e4;7e3±1.3e4,short_answer
"Is the value 3.1 atm in the 99 % confidence interval for the following measurement?<br>3.6 ± 1.2 atm, n = 40",No;no;N;n,short_answer
"Does the following measurement agree with the known value of 2900 mol at the 50 % confidence level?<br>3.0e3 ± 1.0e3 mol, n = 20",Yes;yes;Y;y,short_answer
"Calculate the 90 % confidence interval for the following measurement.<br>0.75 ± 0.03 Hz, n = 40<br>Use the ± symbol in your answer.",0.750 ± 0.008;0.750±0.008;7.50e-1 ± 8e-3;7.50e-1±8e-3,short_answer
"Calculate the 99.9 % confidence interval for the following measurement.<br>0.06 ± 0.02 M, n = 8<br>Use the ± symbol in your answer.",0.06 ± 0.04;0.06±0.04;6e-2 ± 4e-2;6e-2±4e-2,short_answer
"Calculate the 99.9 % confidence interval for the following measurement.<br>160 ± 30 W, n = 30<br>Use the ± symbol in your answer.",160 ± 20;160±20;1.6e2 ± 2e1;1.6e2±2e1,short_answer
"Calculate the 99 % confidence interval for the following measurement.<br>0.085 ± 0.008 mmHg, n = 15<br>Use the ± symbol in your answer.",0.085 ± 0.006;0.085±0.006;8.5e-2 ± 6e-3;8.5e-2±6e-3,short_answer
"Calculate the 95 % confidence interval for the following measurement.<br>15 ± 3 Pa, n = 25<br>Use the ± symbol in your answer.",15.0 ± 1.2;15.0±1.2;1.50e1 ± 1.2e0;1.50e1±1.2e0,short_answer
"Does the following measurement agree with the known value of 140 Hz at the 95 % confidence level?<br>340 ± 140 Hz, n = 6",No;no;N;n,short_answer
"Calculate the 99 % confidence interval for the following measurement.<br>0.0124 ± 0.0019 kV, n = 60<br>Use the ± symbol in your answer.",0.0124 ± 0.0007;0.0124±0.0007;1.24e-2 ± 7e-4;1.24e-2±7e-4,short_answer
"Does the following measurement agree with the known value of 9 mL at the 99 % confidence level?<br>15 ± 7 mL, n = 9",Yes;yes;Y;y,short_answer
"Calculate the 95 % confidence interval for the following measurement.<br>2.2 ± 1.0 nm, n = 60<br>Use the ± symbol in your answer.",2.2 ± 0.3;2.2±0.3;2.2e0 ± 3e-1;2.2e0±3e-1,short_answer
"Calculate the 95 % confidence interval for the following measurement.<br>1.13e3 ± 7e1 ms, n = 20<br>Use the ± symbol in your answer.",1130 ± 30;1130±30;1.13e3 ± 3e1;1.13e3±3e1,short_answer
"Calculate the 95 % confidence interval for the following measurement.<br>900 ± 200 kPa, n = 9<br>Use the ± symbol in your answer.",900 ± 200;900±200;9e2 ± 2e2;9e2±2e2,short_answer
"Calculate the 50 % confidence interval for the following measurement.<br>0.71 ± 0.09 kV, n = 40<br>Use the ± symbol in your answer.",0.710 ± 0.010;0.710±0.010;7.10e-1 ± 1.0e-2;7.10e-1±1.0e-2,short_answer
"Calculate the 99 % confidence interval for the following measurement.<br>40. ± 2 kcal, n = 20<br>Use the ± symbol in your answer.",40.0 ± 1.3;40.0±1.3;4.00e1 ± 1.3e0;4.00e1±1.3e0,short_answer
"Is the value 1100 mL in the 99.9 % confidence interval for the following measurement?<br>1.5e3 ± 3e2 mL, n = 9",Yes;yes;Y;y,short_answer
"Is the value 0.018 km in the 95 % confidence interval for the following measurement?<br>0.022 ± 0.004 km, n = 9",No;no;N;n,short_answer
"Does the following measurement agree with the known value of 0.23 N at the 90 % confidence level?<br>0.24 ± 0.09 N, n = 60",Yes;yes;Y;y,short_answer
"Is the value 37 Hz in the 99 % confidence interval for the following measurement?<br>38 ± 4 Hz, n = 40",Yes;yes;Y;y,short_answer
"Calculate the 95 % confidence interval for the following measurement.<br>1.2 ± 0.3 nm, n = 5<br>Use the ± symbol in your answer.",1.2 ± 0.4;1.2±0.4;1.2e0 ± 4e-1;1.2e0±4e-1,short_answer
"Calculate the 99 % confidence interval for the following measurement.<br>3.8 ± 0.5 Torr, n = 3<br>Use the ± symbol in your answer.",4 ± 3;4±3;4e0 ± 3e0;4e0±3e0,short_answer
"Calculate the 99 % confidence interval for the following measurement.<br>74 ± 4 atm, n = 6<br>Use the ± symbol in your answer.",74 ± 7;74±7;7.4e1 ± 7e0;7.4e1±7e0,short_answer
"Calculate the 99.9 % confidence interval for the following measurement.<br>16.6 ± 1.0 bar, n = 10<br>Use the ± symbol in your answer.",17 ± 2;17±2;1.7e1 ± 2e0;1.7e1±2e0,short_answer
"Calculate the 99 % confidence interval for the following measurement.<br>5.2e3 ± 1.1e3 V, n = 8<br>Use the ± symbol in your answer.",5200 ± 1400;5200±1400;5.2e3 ± 1.4e3;5.2e3±1.4e3,short_answer
"Does the following measurement agree with the known value of 700 V at the 95 % confidence level?<br>600 ± 200 V, n = 60",No;no;N;n,short_answer
"Calculate the 50 % confidence interval for the following measurement.<br>0.30 ± 0.12 M, n = 60<br>Use the ± symbol in your answer.",0.300 ± 0.011;0.300±0.011;3.00e-1 ± 1.1e-2;3.00e-1±1.1e-2,short_answer
"Calculate the 99.9 % confidence interval for the following measurement.<br>0.5 ± 0.2 km, n = 60<br>Use the ± symbol in your answer.",0.50 ± 0.09;0.50±0.09;5.0e-1 ± 9e-2;5.0e-1±9e-2,short_answer
"Calculate the 90 % confidence interval for the following measurement.<br>1.8 ± 0.7 L, n = 4<br>Use the ± symbol in your answer.",1.8 ± 0.8;1.8±0.8;1.8e0 ± 8e-1;1.8e0±8e-1,short_answer
"Does the following measurement agree with the known value of 130 mL at the 99 % confidence level?<br>80 ± 30 mL, n = 8",No;no;N;n,short_answer
"Calculate the 50 % confidence interval for the following measurement.<br>0.59 ± 0.16 J, n = 6<br>Use the ± symbol in your answer.",0.59 ± 0.05;0.59±0.05;5.9e-1 ± 5e-2;5.9e-1±5e-2,short_answer
"Does the following measurement agree with the known value of 8700 mA at the 50 % confidence level?<br>9.4e3 ± 1.4e3 mA, n = 5",No;no;N;n,short_answer
"Calculate the 99.9 % confidence interval for the following measurement.<br>2.1 ± 0.5 atm, n = 4<br>Use the ± symbol in your answer.",2 ± 3;2±3;2e0 ± 3e0;2e0±3e0,short_answer
"Does the following measurement agree with the known value of 0.05 bar at the 95 % confidence level?<br>0.06 ± 0.03 bar, n = 120",No;no;N;n,short_answer
"Does the following measurement agree with the known value of -0.1 kV at the 99 % confidence level?<br>0.4 ± 0.2 kV, n = 4",Yes;yes;Y;y,short_answer
"Calculate the 99 % confidence interval for the following measurement.<br>25 ± 7 kPa, n = 6<br>Use the ± symbol in your answer.",25 ± 12;25±12;2.5e1 ± 1.2e1;2.5e1±1.2e1,short_answer
"Is the value 710 atm in the 99.9 % confidence interval for the following measurement?<br>770 ± 120 atm, n = 60",No;no;N;n,short_answer
"Calculate the 90 % confidence interval for the following measurement.<br>110 ± 50 nm, n = 7<br>Use the ± symbol in your answer.",110 ± 40;110±40;1.1e2 ± 4e1;1.1e2±4e1,short_answer
"Calculate the 90 % confidence interval for the following measurement.<br>0.09 ± 0.04 km, n = 20<br>Use the ± symbol in your answer.",0.09 ± 0.02;0.09±0.02;9e-2 ± 2e-2;9e-2±2e-2,short_answer
"Calculate the 90 % confidence interval for the following measurement.<br>7.0e3 ± 5e2 km, n = 40<br>Use the ± symbol in your answer.",7.00e3 ± 130;7.00e3±130;7.00e3 ± 1.3e2;7.00e3±1.3e2,short_answer
"Does the following measurement agree with the known value of 3.0e3 Torr at the 50 % confidence level?<br>2.8e3 ± 1.1e3 Torr, n = 15",No;no;N;n,short_answer
"Calculate the 95 % confidence interval for the following measurement.<br>0.032 ± 0.005 M, n = 120<br>Use the ± symbol in your answer.",0.0320 ± 0.0009;0.0320±0.0009;3.20e-2 ± 9e-4;3.20e-2±9e-4,short_answer
"Calculate the 99 % confidence interval for the following measurement.<br>0.78 ± 0.13 mmHg, n = 15<br>Use the ± symbol in your answer.",0.78 ± 0.10;0.78±0.10;7.8e-1 ± 1.0e-1;7.8e-1±1.0e-1,short_answer
"Calculate the 99.9 % confidence interval for the following measurement.<br>550 ± 110 W, n = 40<br>Use the ± symbol in your answer.",550 ± 60;550±60;5.5e2 ± 6e1;5.5e2±6e1,short_answer
"Is the value 2.3 Torr in the 50 % confidence interval for the following measurement?<br>1.9 ± 0.8 Torr, n = 5",No;no;N;n,short_answer
"Calculate the 99 % confidence interval for the following measurement.<br>0.09 ± 0.02 h, n = 60<br>Use the ± symbol in your answer.",0.090 ± 0.007;0.090±0.007;9.0e-2 ± 7e-3;9.0e-2±7e-3,short_answer
"Calculate the 99.9 % confidence interval for the following measurement.<br>3.3 ± 0.5 mol, n = 7<br>Use the ± symbol in your answer.",3.3 ± 1.1;3.3±1.1;3.3e0 ± 1.1e0;3.3e0±1.1e0,short_answer
"Is the value 1900 atm in the 99 % confidence interval for the following measurement?<br>3.0e3 ± 9e2 atm, n = 7",Yes;yes;Y;y,short_answer
"Is the value 20. kg in the 99 % confidence interval for the following measurement?<br>23 ± 7 kg, n = 40",No;no;N;n,short_answer
"Calculate the 99 % confidence interval for the following measurement.<br>0.016 ± 0.004 s, n = 5<br>Use the ± symbol in your answer.",0.016 ± 0.008;0.016±0.008;1.6e-2 ± 8e-3;1.6e-2±8e-3,short_answer
